#    L    TT             EE             TE             PP             TP          
   895   0.198730E+04   0.222382E+02   0.604397E+02   0.356286E+06   0.122559E+03
   896   0.197473E+04   0.225483E+02   0.610685E+02   0.355638E+06   0.121700E+03
   897   0.196212E+04   0.228605E+02   0.616635E+02   0.354991E+06   0.120839E+03
   898   0.194947E+04   0.231747E+02   0.622245E+02   0.354346E+06   0.119977E+03
   899   0.193679E+04   0.234907E+02   0.627516E+02   0.353703E+06   0.119113E+03
   900   0.192408E+04   0.238085E+02   0.632443E+02   0.353062E+06   0.118247E+03
   901   0.191134E+04   0.241277E+02   0.637027E+02   0.352422E+06   0.117380E+03
   902   0.189858E+04   0.244485E+02   0.641268E+02   0.351784E+06   0.116511E+03
   903   0.188581E+04   0.247706E+02   0.645162E+02   0.351147E+06   0.115642E+03
   904   0.187302E+04   0.250939E+02   0.648709E+02   0.350513E+06   0.114770E+03
   905   0.186023E+04   0.254182E+02   0.651910E+02   0.349879E+06   0.113898E+03
   906   0.184743E+04   0.257436E+02   0.654760E+02   0.349248E+06   0.113025E+03
   907   0.183464E+04   0.260697E+02   0.657261E+02   0.348618E+06   0.112150E+03
   908   0.182185E+04   0.263965E+02   0.659413E+02   0.347990E+06   0.111275E+03
   909   0.180906E+04   0.267239E+02   0.661215E+02   0.347363E+06   0.110399E+03
   910   0.179628E+04   0.270518E+02   0.662669E+02   0.346738E+06   0.109522E+03
   911   0.178352E+04   0.273800E+02   0.663776E+02   0.346115E+06   0.108645E+03
   912   0.177078E+04   0.277085E+02   0.664535E+02   0.345493E+06   0.107767E+03
   913   0.175806E+04   0.280370E+02   0.664948E+02   0.344873E+06   0.106888E+03
   914   0.174536E+04   0.283655E+02   0.665015E+02   0.344255E+06   0.106010E+03
   915   0.173268E+04   0.286939E+02   0.664737E+02   0.343638E+06   0.105130E+03
   916   0.172004E+04   0.290220E+02   0.664116E+02   0.343022E+06   0.104251E+03
   917   0.170744E+04   0.293496E+02   0.663152E+02   0.342409E+06   0.103372E+03
   918   0.169486E+04   0.296767E+02   0.661847E+02   0.341796E+06   0.102492E+03
   919   0.168232E+04   0.300031E+02   0.660202E+02   0.341186E+06   0.101613E+03
   920   0.166983E+04   0.303286E+02   0.658219E+02   0.340577E+06   0.100733E+03
   921   0.165738E+04   0.306531E+02   0.655898E+02   0.339969E+06   0.998541E+02
   922   0.164498E+04   0.309765E+02   0.653243E+02   0.339364E+06   0.989754E+02
   923   0.163264E+04   0.312986E+02   0.650258E+02   0.338759E+06   0.980970E+02
   924   0.162034E+04   0.316195E+02   0.646944E+02   0.338157E+06   0.972191E+02
   925   0.160811E+04   0.319388E+02   0.643306E+02   0.337555E+06   0.963417E+02
   926   0.159594E+04   0.322565E+02   0.639348E+02   0.336956E+06   0.954651E+02
   927   0.158384E+04   0.325725E+02   0.635072E+02   0.336358E+06   0.945892E+02
   928   0.157181E+04   0.328866E+02   0.630481E+02   0.335761E+06   0.937141E+02
   929   0.155985E+04   0.331988E+02   0.625579E+02   0.335166E+06   0.928399E+02
   930   0.154797E+04   0.335088E+02   0.620369E+02   0.334573E+06   0.919668E+02
   931   0.153616E+04   0.338166E+02   0.614852E+02   0.333981E+06   0.910948E+02
   932   0.152445E+04   0.341220E+02   0.609031E+02   0.333390E+06   0.902239E+02
   933   0.151281E+04   0.344249E+02   0.602911E+02   0.332801E+06   0.893543E+02
   934   0.150126E+04   0.347251E+02   0.596491E+02   0.332214E+06   0.884861E+02
   935   0.148981E+04   0.350225E+02   0.589777E+02   0.331628E+06   0.876193E+02
   936   0.147844E+04   0.353170E+02   0.582771E+02   0.331043E+06   0.867541E+02
   937   0.146717E+04   0.356085E+02   0.575477E+02   0.330460E+06   0.858905E+02
   938   0.145599E+04   0.358969E+02   0.567899E+02   0.329879E+06   0.850286E+02
   939   0.144492E+04   0.361820E+02   0.560041E+02   0.329299E+06   0.841685E+02
   940   0.143395E+04   0.364636E+02   0.551906E+02   0.328721E+06   0.833102E+02
   941   0.142308E+04   0.367418E+02   0.543498E+02   0.328144E+06   0.824540E+02
   942   0.141233E+04   0.370163E+02   0.534822E+02   0.327568E+06   0.815998E+02
   943   0.140168E+04   0.372871E+02   0.525880E+02   0.326994E+06   0.807477E+02
   944   0.139114E+04   0.375541E+02   0.516680E+02   0.326421E+06   0.798979E+02
   945   0.138073E+04   0.378171E+02   0.507224E+02   0.325850E+06   0.790504E+02
   946   0.137042E+04   0.380761E+02   0.497518E+02   0.325281E+06   0.782053E+02
   947   0.136024E+04   0.383309E+02   0.487567E+02   0.324712E+06   0.773627E+02
   948   0.135018E+04   0.385815E+02   0.477375E+02   0.324145E+06   0.765226E+02
   949   0.134024E+04   0.388278E+02   0.466946E+02   0.323580E+06   0.756853E+02
   950   0.133044E+04   0.390697E+02   0.456287E+02   0.323016E+06   0.748507E+02
   951   0.132075E+04   0.393069E+02   0.445401E+02   0.322454E+06   0.740189E+02
   952   0.131120E+04   0.395395E+02   0.434293E+02   0.321893E+06   0.731900E+02
   953   0.130178E+04   0.397674E+02   0.422968E+02   0.321333E+06   0.723640E+02
   954   0.129249E+04   0.399905E+02   0.411431E+02   0.320775E+06   0.715410E+02
   955   0.128333E+04   0.402085E+02   0.399686E+02   0.320218E+06   0.707210E+02
   956   0.127432E+04   0.404215E+02   0.387740E+02   0.319662E+06   0.699041E+02
   957   0.126544E+04   0.406294E+02   0.375597E+02   0.319108E+06   0.690903E+02
   958   0.125670E+04   0.408322E+02   0.363265E+02   0.318556E+06   0.682795E+02
   959   0.124809E+04   0.410297E+02   0.350749E+02   0.318004E+06   0.674720E+02
   960   0.123964E+04   0.412219E+02   0.338057E+02   0.317454E+06   0.666677E+02
   961   0.123133E+04   0.414088E+02   0.325194E+02   0.316906E+06   0.658666E+02
   962   0.122316E+04   0.415903E+02   0.312168E+02   0.316359E+06   0.650688E+02
   963   0.121515E+04   0.417664E+02   0.298985E+02   0.315813E+06   0.642744E+02
   964   0.120728E+04   0.419369E+02   0.285650E+02   0.315269E+06   0.634834E+02
   965   0.119957E+04   0.421019E+02   0.272168E+02   0.314726E+06   0.626958E+02
   966   0.119200E+04   0.422612E+02   0.258546E+02   0.314184E+06   0.619116E+02
   967   0.118458E+04   0.424148E+02   0.244789E+02   0.313644E+06   0.611310E+02
   968   0.117732E+04   0.425625E+02   0.230903E+02   0.313105E+06   0.603539E+02
   969   0.117021E+04   0.427045E+02   0.216894E+02   0.312567E+06   0.595803E+02
   970   0.116326E+04   0.428404E+02   0.202766E+02   0.312031E+06   0.588105E+02
   971   0.115646E+04   0.429704E+02   0.188527E+02   0.311496E+06   0.580443E+02
   972   0.114981E+04   0.430943E+02   0.174183E+02   0.310963E+06   0.572818E+02
   973   0.114332E+04   0.432122E+02   0.159739E+02   0.310431E+06   0.565231E+02
   974   0.113699E+04   0.433240E+02   0.145203E+02   0.309900E+06   0.557681E+02
   975   0.113081E+04   0.434296E+02   0.130581E+02   0.309370E+06   0.550170E+02
   976   0.112479E+04   0.435291E+02   0.115878E+02   0.308842E+06   0.542698E+02
   977   0.111893E+04   0.436223E+02   0.101102E+02   0.308315E+06   0.535265E+02
   978   0.111322E+04   0.437093E+02   0.862576E+01   0.307789E+06   0.527872E+02
   979   0.110767E+04   0.437901E+02   0.713517E+01   0.307265E+06   0.520519E+02
   980   0.110229E+04   0.438645E+02   0.563900E+01   0.306742E+06   0.513206E+02
   981   0.109706E+04   0.439328E+02   0.413784E+01   0.306220E+06   0.505935E+02
   982   0.109199E+04   0.439946E+02   0.263229E+01   0.305700E+06   0.498704E+02
   983   0.108707E+04   0.440503E+02   0.112295E+01   0.305181E+06   0.491516E+02
   984   0.108232E+04   0.440995E+02  -0.389605E+00   0.304663E+06   0.484369E+02
   985   0.107772E+04   0.441424E+02  -0.190481E+01   0.304147E+06   0.477265E+02
   986   0.107328E+04   0.441788E+02  -0.342214E+01   0.303631E+06   0.470204E+02
   987   0.106900E+04   0.442089E+02  -0.494106E+01   0.303117E+06   0.463186E+02
   988   0.106488E+04   0.442325E+02  -0.646104E+01   0.302605E+06   0.456212E+02
   989   0.106091E+04   0.442496E+02  -0.798154E+01   0.302093E+06   0.449283E+02
   990   0.105710E+04   0.442602E+02  -0.950197E+01   0.301583E+06   0.442398E+02
   991   0.105345E+04   0.442642E+02  -0.110219E+02   0.301074E+06   0.435558E+02
   992   0.104996E+04   0.442618E+02  -0.125406E+02   0.300566E+06   0.428764E+02
   993   0.104661E+04   0.442528E+02  -0.140574E+02   0.300060E+06   0.422015E+02
   994   0.104344E+04   0.442373E+02  -0.155717E+02   0.299555E+06   0.415313E+02
   995   0.104041E+04   0.442153E+02  -0.170829E+02   0.299051E+06   0.408657E+02
   996   0.103753E+04   0.441869E+02  -0.185902E+02   0.298548E+06   0.402049E+02
   997   0.103481E+04   0.441520E+02  -0.200931E+02   0.298046E+06   0.395488E+02
   998   0.103225E+04   0.441106E+02  -0.215909E+02   0.297546E+06   0.388975E+02
   999   0.102983E+04   0.440628E+02  -0.230828E+02   0.297047E+06   0.382511E+02
  1000   0.102758E+04   0.440086E+02  -0.245681E+02   0.296549E+06   0.376095E+02
  1001   0.102546E+04   0.439479E+02  -0.260462E+02   0.296052E+06   0.369728E+02
  1002   0.102350E+04   0.438808E+02  -0.275163E+02   0.295557E+06   0.363411E+02
  1003   0.102168E+04   0.438072E+02  -0.289777E+02   0.295063E+06   0.357144E+02
  1004   0.102000E+04   0.437271E+02  -0.304297E+02   0.294570E+06   0.350926E+02
  1005   0.101846E+04   0.436406E+02  -0.318715E+02   0.294078E+06   0.344758E+02
  1006   0.101707E+04   0.435478E+02  -0.333029E+02   0.293587E+06   0.338639E+02
  1007   0.101582E+04   0.434488E+02  -0.347234E+02   0.293098E+06   0.332571E+02
  1008   0.101470E+04   0.433439E+02  -0.361329E+02   0.292610E+06   0.326553E+02
  1009   0.101373E+04   0.432330E+02  -0.375309E+02   0.292123E+06   0.320586E+02
  1010   0.101288E+04   0.431165E+02  -0.389171E+02   0.291637E+06   0.314669E+02
  1011   0.101217E+04   0.429944E+02  -0.402911E+02   0.291152E+06   0.308802E+02
  1012   0.101159E+04   0.428668E+02  -0.416528E+02   0.290669E+06   0.302987E+02
  1013   0.101114E+04   0.427338E+02  -0.430016E+02   0.290186E+06   0.297222E+02
  1014   0.101082E+04   0.425952E+02  -0.443369E+02   0.289705E+06   0.291509E+02
  1015   0.101063E+04   0.424511E+02  -0.456585E+02   0.289225E+06   0.285847E+02
  1016   0.101056E+04   0.423013E+02  -0.469659E+02   0.288747E+06   0.280236E+02
  1017   0.101064E+04   0.421458E+02  -0.482585E+02   0.288269E+06   0.274677E+02
  1018   0.101083E+04   0.419844E+02  -0.495359E+02   0.287793E+06   0.269169E+02
  1019   0.101115E+04   0.418174E+02  -0.507977E+02   0.287317E+06   0.263714E+02
  1020   0.101159E+04   0.416446E+02  -0.520430E+02   0.286843E+06   0.258310E+02
  1021   0.101215E+04   0.414663E+02  -0.532713E+02   0.286370E+06   0.252958E+02
  1022   0.101283E+04   0.412826E+02  -0.544819E+02   0.285898E+06   0.247659E+02
  1023   0.101362E+04   0.410937E+02  -0.556739E+02   0.285428E+06   0.242412E+02
  1024   0.101452E+04   0.408998E+02  -0.568467E+02   0.284958E+06   0.237218E+02
  1025   0.101552E+04   0.407011E+02  -0.579996E+02   0.284490E+06   0.232076E+02
  1026   0.101663E+04   0.404976E+02  -0.591318E+02   0.284023E+06   0.226988E+02
  1027   0.101784E+04   0.402894E+02  -0.602436E+02   0.283556E+06   0.221952E+02
  1028   0.101915E+04   0.400766E+02  -0.613349E+02   0.283092E+06   0.216969E+02
  1029   0.102056E+04   0.398593E+02  -0.624056E+02   0.282628E+06   0.212040E+02
  1030   0.102207E+04   0.396374E+02  -0.634559E+02   0.282165E+06   0.207164E+02
  1031   0.102368E+04   0.394112E+02  -0.644860E+02   0.281703E+06   0.202342E+02
  1032   0.102538E+04   0.391805E+02  -0.654956E+02   0.281243E+06   0.197574E+02
  1033   0.102718E+04   0.389456E+02  -0.664851E+02   0.280784E+06   0.192859E+02
  1034   0.102907E+04   0.387064E+02  -0.674536E+02   0.280326E+06   0.188198E+02
  1035   0.103106E+04   0.384633E+02  -0.684006E+02   0.279869E+06   0.183592E+02
  1036   0.103313E+04   0.382162E+02  -0.693255E+02   0.279413E+06   0.179040E+02
  1037   0.103528E+04   0.379652E+02  -0.702275E+02   0.278958E+06   0.174542E+02
  1038   0.103751E+04   0.377107E+02  -0.711062E+02   0.278504E+06   0.170099E+02
  1039   0.103982E+04   0.374527E+02  -0.719609E+02   0.278051E+06   0.165711E+02
  1040   0.104219E+04   0.371911E+02  -0.727909E+02   0.277600E+06   0.161378E+02
  1041   0.104464E+04   0.369263E+02  -0.735962E+02   0.277149E+06   0.157099E+02
  1042   0.104716E+04   0.366581E+02  -0.743767E+02   0.276700E+06   0.152876E+02
  1043   0.104973E+04   0.363866E+02  -0.751320E+02   0.276252E+06   0.148709E+02
  1044   0.105238E+04   0.361118E+02  -0.758629E+02   0.275805E+06   0.144596E+02
  1045   0.105509E+04   0.358337E+02  -0.765684E+02   0.275359E+06   0.140540E+02
  1046   0.105786E+04   0.355525E+02  -0.772495E+02   0.274914E+06   0.136539E+02
  1047   0.106069E+04   0.352680E+02  -0.779053E+02   0.274470E+06   0.132594E+02
  1048   0.106358E+04   0.349804E+02  -0.785358E+02   0.274027E+06   0.128705E+02
  1049   0.106652E+04   0.346901E+02  -0.791404E+02   0.273585E+06   0.124872E+02
  1050   0.106951E+04   0.343972E+02  -0.797204E+02   0.273145E+06   0.121096E+02
  1051   0.107255E+04   0.341018E+02  -0.802751E+02   0.272705E+06   0.117376E+02
  1052   0.107563E+04   0.338042E+02  -0.808039E+02   0.272267E+06   0.113713E+02
  1053   0.107876E+04   0.335047E+02  -0.813066E+02   0.271829E+06   0.110106E+02
  1054   0.108193E+04   0.332034E+02  -0.817834E+02   0.271393E+06   0.106555E+02
  1055   0.108513E+04   0.329003E+02  -0.822348E+02   0.270958E+06   0.103060E+02
  1056   0.108837E+04   0.325956E+02  -0.826603E+02   0.270523E+06   0.996205E+01
  1057   0.109163E+04   0.322894E+02  -0.830590E+02   0.270090E+06   0.962372E+01
  1058   0.109493E+04   0.319819E+02  -0.834324E+02   0.269658E+06   0.929095E+01
  1059   0.109825E+04   0.316729E+02  -0.837791E+02   0.269227E+06   0.896374E+01
  1060   0.110160E+04   0.313628E+02  -0.840991E+02   0.268797E+06   0.864207E+01
  1061   0.110497E+04   0.310515E+02  -0.843938E+02   0.268368E+06   0.832592E+01
  1062   0.110837E+04   0.307393E+02  -0.846610E+02   0.267940E+06   0.801530E+01
  1063   0.111178E+04   0.304261E+02  -0.849029E+02   0.267513E+06   0.771018E+01
  1064   0.111520E+04   0.301122E+02  -0.851181E+02   0.267087E+06   0.741055E+01
  1065   0.111863E+04   0.297976E+02  -0.853065E+02   0.266662E+06   0.711641E+01
  1066   0.112208E+04   0.294824E+02  -0.854697E+02   0.266238E+06   0.682773E+01
  1067   0.112553E+04   0.291667E+02  -0.856061E+02   0.265816E+06   0.654451E+01
  1068   0.112899E+04   0.288508E+02  -0.857165E+02   0.265394E+06   0.626674E+01
  1069   0.113244E+04   0.285346E+02  -0.858009E+02   0.264973E+06   0.599439E+01
  1070   0.113591E+04   0.282183E+02  -0.858593E+02   0.264553E+06   0.572747E+01
  1071   0.113936E+04   0.279021E+02  -0.858917E+02   0.264134E+06   0.546596E+01
  1072   0.114281E+04   0.275860E+02  -0.858989E+02   0.263717E+06   0.520984E+01
  1073   0.114625E+04   0.272703E+02  -0.858800E+02   0.263300E+06   0.495910E+01
  1074   0.114969E+04   0.269550E+02  -0.858358E+02   0.262884E+06   0.471374E+01
  1075   0.115310E+04   0.266402E+02  -0.857664E+02   0.262469E+06   0.447374E+01
  1076   0.115651E+04   0.263262E+02  -0.856710E+02   0.262056E+06   0.423908E+01
  1077   0.115990E+04   0.260129E+02  -0.855511E+02   0.261643E+06   0.400976E+01
  1078   0.116327E+04   0.257005E+02  -0.854067E+02   0.261231E+06   0.378576E+01
  1079   0.116662E+04   0.253892E+02  -0.852369E+02   0.260820E+06   0.356708E+01
  1080   0.116995E+04   0.250790E+02  -0.850434E+02   0.260410E+06   0.335369E+01
  1081   0.117325E+04   0.247701E+02  -0.848247E+02   0.260002E+06   0.314559E+01
  1082   0.117651E+04   0.244626E+02  -0.845821E+02   0.259594E+06   0.294277E+01
  1083   0.117975E+04   0.241565E+02  -0.843158E+02   0.259187E+06   0.274520E+01
  1084   0.118296E+04   0.238521E+02  -0.840257E+02   0.258781E+06   0.255289E+01
  1085   0.118614E+04   0.235494E+02  -0.837126E+02   0.258376E+06   0.236582E+01
  1086   0.118927E+04   0.232484E+02  -0.833750E+02   0.257972E+06   0.218397E+01
  1087   0.119237E+04   0.229493E+02  -0.830150E+02   0.257569E+06   0.200734E+01
  1088   0.119542E+04   0.226523E+02  -0.826321E+02   0.257167E+06   0.183590E+01
  1089   0.119843E+04   0.223575E+02  -0.822260E+02   0.256766E+06   0.166966E+01
  1090   0.120140E+04   0.220647E+02  -0.817977E+02   0.256366E+06   0.150860E+01
  1091   0.120432E+04   0.217744E+02  -0.813479E+02   0.255966E+06   0.135270E+01
  1092   0.120719E+04   0.214865E+02  -0.808757E+02   0.255568E+06   0.120196E+01
  1093   0.121000E+04   0.212012E+02  -0.803828E+02   0.255171E+06   0.105635E+01
  1094   0.121277E+04   0.209186E+02  -0.798683E+02   0.254774E+06   0.915880E+00
  1095   0.121548E+04   0.206388E+02  -0.793337E+02   0.254379E+06   0.780524E+00
  1096   0.121813E+04   0.203619E+02  -0.787784E+02   0.253984E+06   0.650272E+00
  1097   0.122073E+04   0.200880E+02  -0.782029E+02   0.253591E+06   0.525113E+00
  1098   0.122327E+04   0.198172E+02  -0.776082E+02   0.253198E+06   0.405035E+00
  1099   0.122575E+04   0.195497E+02  -0.769941E+02   0.252806E+06   0.290025E+00
  1100   0.122817E+04   0.192854E+02  -0.763614E+02   0.252415E+06   0.180072E+00
  1101   0.123052E+04   0.190244E+02  -0.757094E+02   0.252025E+06   0.751587E-01
  1102   0.123281E+04   0.187668E+02  -0.750396E+02   0.251636E+06  -0.247484E-01
  1103   0.123502E+04   0.185129E+02  -0.743512E+02   0.251248E+06  -0.119688E+00
  1104   0.123717E+04   0.182625E+02  -0.736456E+02   0.250861E+06  -0.209697E+00
  1105   0.123925E+04   0.180158E+02  -0.729229E+02   0.250475E+06  -0.294816E+00
  1106   0.124126E+04   0.177729E+02  -0.721834E+02   0.250089E+06  -0.375081E+00
  1107   0.124320E+04   0.175339E+02  -0.714275E+02   0.249705E+06  -0.450532E+00
  1108   0.124506E+04   0.172988E+02  -0.706557E+02   0.249321E+06  -0.521206E+00
  1109   0.124685E+04   0.170678E+02  -0.698684E+02   0.248938E+06  -0.587142E+00
  1110   0.124856E+04   0.168408E+02  -0.690660E+02   0.248557E+06  -0.648378E+00
  1111   0.125019E+04   0.166181E+02  -0.682490E+02   0.248176E+06  -0.704953E+00
  1112   0.125175E+04   0.163996E+02  -0.674176E+02   0.247796E+06  -0.756903E+00
  1113   0.125322E+04   0.161854E+02  -0.665725E+02   0.247416E+06  -0.804269E+00
  1114   0.125462E+04   0.159757E+02  -0.657140E+02   0.247038E+06  -0.847088E+00
  1115   0.125594E+04   0.157703E+02  -0.648426E+02   0.246661E+06  -0.885398E+00
  1116   0.125717E+04   0.155696E+02  -0.639588E+02   0.246284E+06  -0.919238E+00
  1117   0.125832E+04   0.153734E+02  -0.630628E+02   0.245909E+06  -0.948646E+00
  1118   0.125939E+04   0.151819E+02  -0.621552E+02   0.245534E+06  -0.973660E+00
  1119   0.126037E+04   0.149951E+02  -0.612365E+02   0.245160E+06  -0.994319E+00
  1120   0.126126E+04   0.148130E+02  -0.603069E+02   0.244787E+06  -0.101066E+01
  1121   0.126207E+04   0.146358E+02  -0.593671E+02   0.244415E+06  -0.102272E+01
  1122   0.126280E+04   0.144635E+02  -0.584174E+02   0.244044E+06  -0.103054E+01
  1123   0.126343E+04   0.142960E+02  -0.574582E+02   0.243673E+06  -0.103416E+01
