#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1484   0.757948E+03  -0.389520E+01   0.197304E-05  -0.389520E+01   0.103391E+02   0.257379E-07   0.197304E-05   0.257379E-07   0.323917E-08
  1485   0.755014E+03  -0.328224E+01   0.196836E-05  -0.328224E+01   0.104005E+02   0.281357E-07   0.196836E-05   0.281357E-07   0.323536E-08
  1486   0.752052E+03  -0.267812E+01   0.196356E-05  -0.267812E+01   0.104647E+02   0.305196E-07   0.196356E-05   0.305196E-07   0.323155E-08
  1487   0.749044E+03  -0.208305E+01   0.195863E-05  -0.208305E+01   0.105317E+02   0.328894E-07   0.195863E-05   0.328894E-07   0.322774E-08
  1488   0.746007E+03  -0.149720E+01   0.195355E-05  -0.149720E+01   0.106016E+02   0.352448E-07   0.195355E-05   0.352448E-07   0.322395E-08
  1489   0.742940E+03  -0.920754E+00   0.194833E-05  -0.920754E+00   0.106743E+02   0.375856E-07   0.194833E-05   0.375856E-07   0.322016E-08
  1490   0.739832E+03  -0.353885E+00   0.194296E-05  -0.353885E+00   0.107497E+02   0.399115E-07   0.194296E-05   0.399115E-07   0.321637E-08
  1491   0.736694E+03   0.203244E+00   0.193743E-05   0.203244E+00   0.108277E+02   0.422224E-07   0.193743E-05   0.422224E-07   0.321260E-08
  1492   0.733525E+03   0.750463E+00   0.193174E-05   0.750463E+00   0.109084E+02   0.445179E-07   0.193174E-05   0.445179E-07   0.320883E-08
  1493   0.730326E+03   0.128759E+01   0.192588E-05   0.128759E+01   0.109917E+02   0.467979E-07   0.192588E-05   0.467979E-07   0.320506E-08
  1494   0.727096E+03   0.181448E+01   0.191984E-05   0.181448E+01   0.110774E+02   0.490621E-07   0.191984E-05   0.490621E-07   0.320131E-08
  1495   0.723838E+03   0.233095E+01   0.191361E-05   0.233095E+01   0.111657E+02   0.513103E-07   0.191361E-05   0.513103E-07   0.319756E-08
  1496   0.720551E+03   0.283687E+01   0.190720E-05   0.283687E+01   0.112564E+02   0.535423E-07   0.190720E-05   0.535423E-07   0.319381E-08
  1497   0.717237E+03   0.333211E+01   0.190059E-05   0.333211E+01   0.113494E+02   0.557577E-07   0.190059E-05   0.557577E-07   0.319007E-08
  1498   0.713896E+03   0.381654E+01   0.189378E-05   0.381654E+01   0.114448E+02   0.579565E-07   0.189378E-05   0.579565E-07   0.318634E-08
  1499   0.710530E+03   0.429003E+01   0.188676E-05   0.429003E+01   0.115424E+02   0.601383E-07   0.188676E-05   0.601383E-07   0.318262E-08
  1500   0.707140E+03   0.475245E+01   0.187952E-05   0.475245E+01   0.116423E+02   0.623030E-07   0.187952E-05   0.623030E-07   0.317890E-08
  1501   0.703726E+03   0.520366E+01   0.187206E-05   0.520366E+01   0.117443E+02   0.644502E-07   0.187206E-05   0.644502E-07   0.317519E-08
  1502   0.700290E+03   0.564355E+01   0.186439E-05   0.564355E+01   0.118484E+02   0.665800E-07   0.186439E-05   0.665800E-07   0.317148E-08
  1503   0.696832E+03   0.607200E+01   0.185650E-05   0.607200E+01   0.119546E+02   0.686923E-07   0.185650E-05   0.686923E-07   0.316778E-08
  1504   0.693353E+03   0.648892E+01   0.184841E-05   0.648892E+01   0.120627E+02   0.707870E-07   0.184841E-05   0.707870E-07   0.316409E-08
  1505   0.689855E+03   0.689421E+01   0.184011E-05   0.689421E+01   0.121728E+02   0.728640E-07   0.184011E-05   0.728640E-07   0.316040E-08
  1506   0.686338E+03   0.728775E+01   0.183162E-05   0.728775E+01   0.122847E+02   0.749233E-07   0.183162E-05   0.749233E-07   0.315672E-08
  1507   0.682801E+03   0.766945E+01   0.182292E-05   0.766945E+01   0.123984E+02   0.769649E-07   0.182292E-05   0.769649E-07   0.315305E-08
  1508   0.679248E+03   0.803918E+01   0.181404E-05   0.803918E+01   0.125140E+02   0.789886E-07   0.181404E-05   0.789886E-07   0.314938E-08
  1509   0.675679E+03   0.839696E+01   0.180498E-05   0.839696E+01   0.126311E+02   0.809944E-07   0.180498E-05   0.809944E-07   0.314572E-08
  1510   0.672093E+03   0.874255E+01   0.179573E-05   0.874255E+01   0.127500E+02   0.829823E-07   0.179573E-05   0.829823E-07   0.314206E-08
  1511   0.668493E+03   0.907604E+01   0.178631E-05   0.907604E+01   0.128703E+02   0.849521E-07   0.178631E-05   0.849521E-07   0.313841E-08
  1512   0.664881E+03   0.939735E+01   0.177672E-05   0.939735E+01   0.129923E+02   0.869039E-07   0.177672E-05   0.869039E-07   0.313477E-08
  1513   0.661257E+03   0.970648E+01   0.176696E-05   0.970648E+01   0.131156E+02   0.888375E-07   0.176696E-05   0.888375E-07   0.313114E-08
  1514   0.657621E+03   0.100033E+02   0.175704E-05   0.100033E+02   0.132403E+02   0.907529E-07   0.175704E-05   0.907529E-07   0.312750E-08
  1515   0.653977E+03   0.102878E+02   0.174696E-05   0.102878E+02   0.133664E+02   0.926501E-07   0.174696E-05   0.926501E-07   0.312388E-08
  1516   0.650324E+03   0.105600E+02   0.173673E-05   0.105600E+02   0.134938E+02   0.945289E-07   0.173673E-05   0.945289E-07   0.312026E-08
  1517   0.646664E+03   0.108197E+02   0.172635E-05   0.108197E+02   0.136223E+02   0.963894E-07   0.172635E-05   0.963894E-07   0.311665E-08
  1518   0.642998E+03   0.110670E+02   0.171582E-05   0.110670E+02   0.137520E+02   0.982314E-07   0.171582E-05   0.982314E-07   0.311305E-08
  1519   0.639325E+03   0.113019E+02   0.170516E-05   0.113019E+02   0.138828E+02   0.100055E-06   0.170516E-05   0.100055E-06   0.310945E-08
  1520   0.635648E+03   0.115243E+02   0.169436E-05   0.115243E+02   0.140145E+02   0.101860E-06   0.169436E-05   0.101860E-06   0.310585E-08
  1521   0.631968E+03   0.117342E+02   0.168343E-05   0.117342E+02   0.141472E+02   0.103646E-06   0.168343E-05   0.103646E-06   0.310227E-08
  1522   0.628284E+03   0.119316E+02   0.167238E-05   0.119316E+02   0.142809E+02   0.105414E-06   0.167238E-05   0.105414E-06   0.309868E-08
  1523   0.624599E+03   0.121164E+02   0.166121E-05   0.121164E+02   0.144153E+02   0.107163E-06   0.166121E-05   0.107163E-06   0.309511E-08
  1524   0.620912E+03   0.122887E+02   0.164992E-05   0.122887E+02   0.145505E+02   0.108893E-06   0.164992E-05   0.108893E-06   0.309154E-08
  1525   0.617225E+03   0.124483E+02   0.163852E-05   0.124483E+02   0.146864E+02   0.110604E-06   0.163852E-05   0.110604E-06   0.308798E-08
  1526   0.613540E+03   0.125955E+02   0.162701E-05   0.125955E+02   0.148229E+02   0.112296E-06   0.162701E-05   0.112296E-06   0.308442E-08
  1527   0.609857E+03   0.127301E+02   0.161539E-05   0.127301E+02   0.149600E+02   0.113970E-06   0.161539E-05   0.113970E-06   0.308087E-08
  1528   0.606176E+03   0.128522E+02   0.160369E-05   0.128522E+02   0.150975E+02   0.115624E-06   0.160369E-05   0.115624E-06   0.307732E-08
  1529   0.602500E+03   0.129619E+02   0.159188E-05   0.129619E+02   0.152355E+02   0.117259E-06   0.159188E-05   0.117259E-06   0.307379E-08
  1530   0.598828E+03   0.130591E+02   0.157999E-05   0.130591E+02   0.153739E+02   0.118875E-06   0.157999E-05   0.118875E-06   0.307025E-08
  1531   0.595162E+03   0.131437E+02   0.156802E-05   0.131437E+02   0.155126E+02   0.120472E-06   0.156802E-05   0.120472E-06   0.306673E-08
  1532   0.591502E+03   0.132160E+02   0.155596E-05   0.132160E+02   0.156515E+02   0.122049E-06   0.155596E-05   0.122049E-06   0.306321E-08
  1533   0.587850E+03   0.132758E+02   0.154383E-05   0.132758E+02   0.157906E+02   0.123607E-06   0.154383E-05   0.123607E-06   0.305969E-08
  1534   0.584206E+03   0.133233E+02   0.153163E-05   0.133233E+02   0.159298E+02   0.125146E-06   0.153163E-05   0.125146E-06   0.305618E-08
  1535   0.580572E+03   0.133585E+02   0.151936E-05   0.133585E+02   0.160691E+02   0.126665E-06   0.151936E-05   0.126665E-06   0.305268E-08
  1536   0.576947E+03   0.133814E+02   0.150703E-05   0.133814E+02   0.162083E+02   0.128165E-06   0.150703E-05   0.128165E-06   0.304918E-08
  1537   0.573332E+03   0.133920E+02   0.149465E-05   0.133920E+02   0.163473E+02   0.129645E-06   0.149465E-05   0.129645E-06   0.304569E-08
  1538   0.569730E+03   0.133904E+02   0.148221E-05   0.133904E+02   0.164863E+02   0.131105E-06   0.148221E-05   0.131105E-06   0.304220E-08
  1539   0.566141E+03   0.133767E+02   0.146973E-05   0.133767E+02   0.166250E+02   0.132546E-06   0.146973E-05   0.132546E-06   0.303873E-08
  1540   0.562565E+03   0.133510E+02   0.145720E-05   0.133510E+02   0.167634E+02   0.133967E-06   0.145720E-05   0.133967E-06   0.303525E-08
  1541   0.559002E+03   0.133133E+02   0.144464E-05   0.133133E+02   0.169015E+02   0.135368E-06   0.144464E-05   0.135368E-06   0.303178E-08
  1542   0.555457E+03   0.132638E+02   0.143204E-05   0.132638E+02   0.170392E+02   0.136749E-06   0.143204E-05   0.136749E-06   0.302832E-08
  1543   0.551926E+03   0.132025E+02   0.141941E-05   0.132025E+02   0.171764E+02   0.138110E-06   0.141941E-05   0.138110E-06   0.302487E-08
  1544   0.548414E+03   0.131296E+02   0.140676E-05   0.131296E+02   0.173132E+02   0.139452E-06   0.140676E-05   0.139452E-06   0.302142E-08
  1545   0.544919E+03   0.130450E+02   0.139409E-05   0.130450E+02   0.174493E+02   0.140773E-06   0.139409E-05   0.140773E-06   0.301797E-08
  1546   0.541443E+03   0.129489E+02   0.138140E-05   0.129489E+02   0.175847E+02   0.142074E-06   0.138140E-05   0.142074E-06   0.301453E-08
  1547   0.537987E+03   0.128414E+02   0.136870E-05   0.128414E+02   0.177195E+02   0.143354E-06   0.136870E-05   0.143354E-06   0.301110E-08
  1548   0.534550E+03   0.127226E+02   0.135600E-05   0.127226E+02   0.178535E+02   0.144615E-06   0.135600E-05   0.144615E-06   0.300767E-08
  1549   0.531135E+03   0.125925E+02   0.134329E-05   0.125925E+02   0.179866E+02   0.145855E-06   0.134329E-05   0.145855E-06   0.300425E-08
  1550   0.527741E+03   0.124514E+02   0.133059E-05   0.124514E+02   0.181188E+02   0.147075E-06   0.133059E-05   0.147075E-06   0.300084E-08
  1551   0.524370E+03   0.122992E+02   0.131789E-05   0.122992E+02   0.182501E+02   0.148274E-06   0.131789E-05   0.148274E-06   0.299743E-08
  1552   0.521022E+03   0.121361E+02   0.130520E-05   0.121361E+02   0.183803E+02   0.149453E-06   0.130520E-05   0.149453E-06   0.299402E-08
  1553   0.517698E+03   0.119623E+02   0.129253E-05   0.119623E+02   0.185095E+02   0.150611E-06   0.129253E-05   0.150611E-06   0.299062E-08
  1554   0.514398E+03   0.117778E+02   0.127986E-05   0.117778E+02   0.186376E+02   0.151749E-06   0.127986E-05   0.151749E-06   0.298723E-08
  1555   0.511123E+03   0.115828E+02   0.126722E-05   0.115828E+02   0.187644E+02   0.152867E-06   0.126722E-05   0.152867E-06   0.298384E-08
  1556   0.507874E+03   0.113775E+02   0.125458E-05   0.113775E+02   0.188900E+02   0.153964E-06   0.125458E-05   0.153964E-06   0.298046E-08
  1557   0.504652E+03   0.111619E+02   0.124197E-05   0.111619E+02   0.190144E+02   0.155040E-06   0.124197E-05   0.155040E-06   0.297709E-08
  1558   0.501457E+03   0.109363E+02   0.122938E-05   0.109363E+02   0.191374E+02   0.156096E-06   0.122938E-05   0.156096E-06   0.297372E-08
  1559   0.498291E+03   0.107007E+02   0.121681E-05   0.107007E+02   0.192590E+02   0.157131E-06   0.121681E-05   0.157131E-06   0.297035E-08
  1560   0.495152E+03   0.104553E+02   0.120426E-05   0.104553E+02   0.193791E+02   0.158146E-06   0.120426E-05   0.158146E-06   0.296699E-08
  1561   0.492043E+03   0.102004E+02   0.119174E-05   0.102004E+02   0.194978E+02   0.159141E-06   0.119174E-05   0.159141E-06   0.296364E-08
  1562   0.488964E+03   0.993595E+01   0.117924E-05   0.993595E+01   0.196149E+02   0.160114E-06   0.117924E-05   0.160114E-06   0.296029E-08
  1563   0.485915E+03   0.966222E+01   0.116678E-05   0.966222E+01   0.197304E+02   0.161067E-06   0.116678E-05   0.161067E-06   0.295695E-08
  1564   0.482898E+03   0.937936E+01   0.115434E-05   0.937936E+01   0.198443E+02   0.162000E-06   0.115434E-05   0.162000E-06   0.295361E-08
  1565   0.479912E+03   0.908758E+01   0.114194E-05   0.908758E+01   0.199565E+02   0.162912E-06   0.114194E-05   0.162912E-06   0.295028E-08
  1566   0.476958E+03   0.878695E+01   0.112957E-05   0.878695E+01   0.200669E+02   0.163804E-06   0.112957E-05   0.163804E-06   0.294696E-08
  1567   0.474037E+03   0.847771E+01   0.111724E-05   0.847771E+01   0.201756E+02   0.164674E-06   0.111724E-05   0.164674E-06   0.294364E-08
  1568   0.471149E+03   0.815991E+01   0.110495E-05   0.815991E+01   0.202825E+02   0.165525E-06   0.110495E-05   0.165525E-06   0.294032E-08
  1569   0.468295E+03   0.783388E+01   0.109270E-05   0.783388E+01   0.203874E+02   0.166354E-06   0.109270E-05   0.166354E-06   0.293701E-08
  1570   0.465475E+03   0.749974E+01   0.108049E-05   0.749974E+01   0.204905E+02   0.167163E-06   0.108049E-05   0.167163E-06   0.293371E-08
  1571   0.462690E+03   0.715760E+01   0.106832E-05   0.715760E+01   0.205914E+02   0.167951E-06   0.106832E-05   0.167951E-06   0.293041E-08
  1572   0.459939E+03   0.680767E+01   0.105620E-05   0.680767E+01   0.206905E+02   0.168719E-06   0.105620E-05   0.168719E-06   0.292712E-08
  1573   0.457224E+03   0.645015E+01   0.104412E-05   0.645015E+01   0.207875E+02   0.169466E-06   0.104412E-05   0.169466E-06   0.292383E-08
  1574   0.454546E+03   0.608524E+01   0.103209E-05   0.608524E+01   0.208823E+02   0.170192E-06   0.103209E-05   0.170192E-06   0.292055E-08
  1575   0.451903E+03   0.571315E+01   0.102012E-05   0.571315E+01   0.209750E+02   0.170898E-06   0.102012E-05   0.170898E-06   0.291727E-08
  1576   0.449298E+03   0.533409E+01   0.100820E-05   0.533409E+01   0.210656E+02   0.171583E-06   0.100820E-05   0.171583E-06   0.291400E-08
  1577   0.446730E+03   0.494826E+01   0.996327E-06   0.494826E+01   0.211540E+02   0.172247E-06   0.996327E-06   0.172247E-06   0.291074E-08
  1578   0.444200E+03   0.455588E+01   0.984515E-06   0.455588E+01   0.212402E+02   0.172891E-06   0.984515E-06   0.172891E-06   0.290748E-08
  1579   0.441708E+03   0.415713E+01   0.972760E-06   0.415713E+01   0.213241E+02   0.173514E-06   0.972760E-06   0.173514E-06   0.290422E-08
  1580   0.439255E+03   0.375222E+01   0.961066E-06   0.375222E+01   0.214057E+02   0.174116E-06   0.961066E-06   0.174116E-06   0.290097E-08
  1581   0.436840E+03   0.334135E+01   0.949432E-06   0.334135E+01   0.214850E+02   0.174697E-06   0.949432E-06   0.174697E-06   0.289773E-08
  1582   0.434465E+03   0.292470E+01   0.937863E-06   0.292470E+01   0.215620E+02   0.175258E-06   0.937863E-06   0.175258E-06   0.289449E-08
  1583   0.432130E+03   0.250245E+01   0.926358E-06   0.250245E+01   0.216366E+02   0.175797E-06   0.926358E-06   0.175797E-06   0.289126E-08
  1584   0.429834E+03   0.207482E+01   0.914920E-06   0.207482E+01   0.217088E+02   0.176317E-06   0.914920E-06   0.176317E-06   0.288803E-08
  1585   0.427577E+03   0.164200E+01   0.903551E-06   0.164200E+01   0.217784E+02   0.176815E-06   0.903551E-06   0.176815E-06   0.288481E-08
  1586   0.425361E+03   0.120415E+01   0.892253E-06   0.120415E+01   0.218456E+02   0.177292E-06   0.892253E-06   0.177292E-06   0.288159E-08
  1587   0.423185E+03   0.761507E+00   0.881026E-06   0.761507E+00   0.219103E+02   0.177749E-06   0.881026E-06   0.177749E-06   0.287838E-08
  1588   0.421050E+03   0.314274E+00   0.869874E-06   0.314274E+00   0.219724E+02   0.178185E-06   0.869874E-06   0.178185E-06   0.287517E-08
  1589   0.418955E+03  -0.137349E+00   0.858798E-06  -0.137349E+00   0.220320E+02   0.178600E-06   0.858798E-06   0.178600E-06   0.287197E-08
  1590   0.416901E+03  -0.593151E+00   0.847800E-06  -0.593151E+00   0.220889E+02   0.178994E-06   0.847800E-06   0.178994E-06   0.286877E-08
  1591   0.414888E+03  -0.105293E+01   0.836881E-06  -0.105293E+01   0.221433E+02   0.179368E-06   0.836881E-06   0.179368E-06   0.286558E-08
  1592   0.412916E+03  -0.151646E+01   0.826043E-06  -0.151646E+01   0.221950E+02   0.179720E-06   0.826043E-06   0.179720E-06   0.286240E-08
  1593   0.410985E+03  -0.198355E+01   0.815289E-06  -0.198355E+01   0.222440E+02   0.180052E-06   0.815289E-06   0.180052E-06   0.285922E-08
  1594   0.409096E+03  -0.245399E+01   0.804619E-06  -0.245399E+01   0.222903E+02   0.180363E-06   0.804619E-06   0.180363E-06   0.285604E-08
  1595   0.407249E+03  -0.292755E+01   0.794037E-06  -0.292755E+01   0.223339E+02   0.180653E-06   0.794037E-06   0.180653E-06   0.285287E-08
  1596   0.405442E+03  -0.340404E+01   0.783542E-06  -0.340404E+01   0.223749E+02   0.180922E-06   0.783542E-06   0.180922E-06   0.284971E-08
  1597   0.403678E+03  -0.388323E+01   0.773138E-06  -0.388323E+01   0.224130E+02   0.181170E-06   0.773138E-06   0.181170E-06   0.284655E-08
  1598   0.401955E+03  -0.436492E+01   0.762827E-06  -0.436492E+01   0.224485E+02   0.181397E-06   0.762827E-06   0.181397E-06   0.284339E-08
  1599   0.400273E+03  -0.484888E+01   0.752609E-06  -0.484888E+01   0.224812E+02   0.181604E-06   0.752609E-06   0.181604E-06   0.284025E-08
  1600   0.398634E+03  -0.533492E+01   0.742487E-06  -0.533492E+01   0.225110E+02   0.181789E-06   0.742487E-06   0.181789E-06   0.283710E-08
  1601   0.397037E+03  -0.582282E+01   0.732462E-06  -0.582282E+01   0.225381E+02   0.181954E-06   0.732462E-06   0.181954E-06   0.283396E-08
  1602   0.395480E+03  -0.631239E+01   0.722536E-06  -0.631239E+01   0.225624E+02   0.182097E-06   0.722536E-06   0.182097E-06   0.283083E-08
  1603   0.393965E+03  -0.680343E+01   0.712709E-06  -0.680343E+01   0.225838E+02   0.182220E-06   0.712709E-06   0.182220E-06   0.282770E-08
  1604   0.392492E+03  -0.729573E+01   0.702983E-06  -0.729573E+01   0.226025E+02   0.182323E-06   0.702983E-06   0.182323E-06   0.282458E-08
  1605   0.391061E+03  -0.778911E+01   0.693358E-06  -0.778911E+01   0.226182E+02   0.182405E-06   0.693358E-06   0.182405E-06   0.282146E-08
  1606   0.389670E+03  -0.828334E+01   0.683835E-06  -0.828334E+01   0.226311E+02   0.182467E-06   0.683835E-06   0.182467E-06   0.281834E-08
  1607   0.388321E+03  -0.877817E+01   0.674416E-06  -0.877817E+01   0.226412E+02   0.182509E-06   0.674416E-06   0.182509E-06   0.281524E-08
  1608   0.387013E+03  -0.927353E+01   0.665101E-06  -0.927353E+01   0.226483E+02   0.182531E-06   0.665101E-06   0.182531E-06   0.281213E-08
  1609   0.385745E+03  -0.976904E+01   0.655891E-06  -0.976904E+01   0.226526E+02   0.182533E-06   0.655891E-06   0.182533E-06   0.280903E-08
  1610   0.384519E+03  -0.102646E+02   0.646788E-06  -0.102646E+02   0.226540E+02   0.182515E-06   0.646788E-06   0.182515E-06   0.280594E-08
  1611   0.383333E+03  -0.107599E+02   0.637791E-06  -0.107599E+02   0.226527E+02   0.182478E-06   0.637791E-06   0.182478E-06   0.280285E-08
  1612   0.382188E+03  -0.112548E+02   0.628903E-06  -0.112548E+02   0.226484E+02   0.182421E-06   0.628903E-06   0.182421E-06   0.279977E-08
  1613   0.381084E+03  -0.117491E+02   0.620124E-06  -0.117491E+02   0.226414E+02   0.182345E-06   0.620124E-06   0.182345E-06   0.279669E-08
  1614   0.380019E+03  -0.122425E+02   0.611455E-06  -0.122425E+02   0.226316E+02   0.182250E-06   0.611455E-06   0.182250E-06   0.279362E-08
  1615   0.378995E+03  -0.127348E+02   0.602898E-06  -0.127348E+02   0.226191E+02   0.182136E-06   0.602898E-06   0.182136E-06   0.279055E-08
  1616   0.378010E+03  -0.132260E+02   0.594452E-06  -0.132260E+02   0.226037E+02   0.182003E-06   0.594452E-06   0.182003E-06   0.278749E-08
  1617   0.377065E+03  -0.137157E+02   0.586119E-06  -0.137157E+02   0.225855E+02   0.181852E-06   0.586119E-06   0.181852E-06   0.278443E-08
  1618   0.376160E+03  -0.142037E+02   0.577900E-06  -0.142037E+02   0.225646E+02   0.181681E-06   0.577900E-06   0.181681E-06   0.278138E-08
  1619   0.375293E+03  -0.146900E+02   0.569796E-06  -0.146900E+02   0.225408E+02   0.181493E-06   0.569796E-06   0.181493E-06   0.277833E-08
  1620   0.374464E+03  -0.151742E+02   0.561808E-06  -0.151742E+02   0.225144E+02   0.181286E-06   0.561808E-06   0.181286E-06   0.277528E-08
  1621   0.373675E+03  -0.156563E+02   0.553937E-06  -0.156563E+02   0.224851E+02   0.181061E-06   0.553937E-06   0.181061E-06   0.277225E-08
  1622   0.372923E+03  -0.161360E+02   0.546184E-06  -0.161360E+02   0.224531E+02   0.180817E-06   0.546184E-06   0.180817E-06   0.276921E-08
  1623   0.372209E+03  -0.166131E+02   0.538550E-06  -0.166131E+02   0.224183E+02   0.180556E-06   0.538550E-06   0.180556E-06   0.276618E-08
  1624   0.371532E+03  -0.170875E+02   0.531035E-06  -0.170875E+02   0.223808E+02   0.180277E-06   0.531035E-06   0.180277E-06   0.276316E-08
  1625   0.370892E+03  -0.175589E+02   0.523641E-06  -0.175589E+02   0.223406E+02   0.179981E-06   0.523641E-06   0.179981E-06   0.276014E-08
  1626   0.370290E+03  -0.180272E+02   0.516369E-06  -0.180272E+02   0.222978E+02   0.179667E-06   0.516369E-06   0.179667E-06   0.275713E-08
